patch_index,t_start_global,t_end_global,mi_score,curvature_k,tukey_high_mi
0,13440,13536,0.01722790942294523,0.7446489258015407,0
1,13536,13632,0.01734344130381942,0.663031851991694,1
2,13632,13728,0.017274454596918076,0.6444893973938963,0
3,13728,13824,0.0170998755376786,0.4922021418175798,0
4,13824,13920,0.016880668804515154,0.42582979925135356,0
5,13920,14016,0.01688084757188335,0.7402021276189926,0
6,14016,14112,0.017073930066544563,0.7003936082758802,0
