patch_index,t_start_global,t_end_global,mi_score,curvature_k,tukey_high_mi
0,8736,8832,0.01722790942294523,1.5393295896814212,0
1,8832,8928,0.01734344130381942,0.9354897154138431,1
2,8928,9024,0.017274454596918076,1.3200957318569737,0
3,9024,9120,0.0170998755376786,0.8807980354796059,0
4,9120,9216,0.016880668804515154,0.8593191593251333,0
5,9216,9312,0.01688084757188335,0.7916703731455701,0
6,9312,9408,0.017073930066544563,0.5133080989756493,0
