patch_index,t_start_global,t_end_global,mi_score,curvature_k,tukey_high_mi
0,7392,7488,0.018562140688300133,0.0027801324540474436,0
1,7488,7584,0.0185841383645311,0.002780132454047441,0
2,7584,7680,0.018508660700172187,0.0027801324540474444,0
3,7680,7776,0.01848421380855143,0.002780132454047444,0
4,7776,7872,0.018533788819331674,0.0027801324540468395,0
5,7872,7968,0.018568528199102728,0.002780132454046846,0
6,7968,8064,0.01875262998510152,0.002780132454046843,1
