patch_index,t_start_global,t_end_global,mi_score,curvature_k,tukey_high_mi
0,10080,10176,0.018562140688300133,0.0027801324540456347,0
1,10176,10272,0.0185841383645311,0.0027801324540468395,0
2,10272,10368,0.018508660700172187,0.0027801324540480464,0
3,10368,10464,0.01848421380855143,0.0027801324540480464,0
4,10464,10560,0.018533788819331674,0.002780132454048041,0
5,10560,10656,0.018568528199102728,0.002780132454046847,0
6,10656,10752,0.01875262998510152,0.002780132454048038,1
