patch_index,t_start_global,t_end_global,mi_score,curvature_k,tukey_high_mi
0,4704,4800,0.018562140688300133,0.0027801324540462336,0
1,4800,4896,0.0185841383645311,0.002780132454045634,0
2,4896,4992,0.018508660700172187,0.0027801324540474436,0
3,4992,5088,0.01848421380855143,0.002780132454046838,0
4,5088,5184,0.018533788819331674,0.002780132454045633,0
5,5184,5280,0.018568528199102728,0.002780132454046238,0
6,5280,5376,0.01875262998510152,0.0027801324540468416,1
