patch_index,t_start_global,t_end_global,mi_score,curvature_k,tukey_high_mi
0,6720,6816,0.018562140688300133,0.0027801324540468386,0
1,6816,6912,0.0185841383645311,0.002780132454046835,0
2,6912,7008,0.018508660700172187,0.002780132454047442,0
3,7008,7104,0.01848421380855143,0.0027801324540468386,0
4,7104,7200,0.018533788819331674,0.002780132454047442,0
5,7200,7296,0.018568528199102728,0.0027801324540468442,0
6,7296,7392,0.01875262998510152,0.0027801324540456364,1
