patch_index,t_start_global,t_end_global,mi_score,curvature_k,tukey_high_mi
0,14784,14880,0.018562140688300133,0.0027801324540468442,0
1,14880,14976,0.0185841383645311,0.002780132454045641,0
2,14976,15072,0.018508660700172187,0.002780132454048045,0
3,15072,15168,0.01848421380855143,0.0027801324540468464,0
4,15168,15264,0.018533788819331674,0.002780132454048043,0
5,15264,15360,0.018568528199102728,0.0027801324540480447,0
6,15360,15456,0.01875262998510152,0.0027801324540468434,1
